0,37,6,3,15755,1410,0.839,2061,61,0.649,0.089,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
0,47,5,1,1634,1463,0.873,4397,72,0.565,0.895,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
0,48,5,3,3871,2055,0.824,5480,58,0.933,0.531,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
0,46,1,1,5131,1484,0.75,7432,92,0.559,0.289,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
0,49,3,3,2822,1501,1.043,4344,68,1.194,0.532,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
0,43,4,3,34516,1440,1.117,1575,34,2.4,0.042,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
0,55,4,3,2801,2403,0.884,1526,44,1,0.858,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
0,56,5,1,9226,1233,1.521,1626,29,1.636,0.134,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
0,37,5,3,2352,0,1.467,2344,48,0.92,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
0,52,4,2,4259,0,0.59,4389,80,0.702,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
0,40,3,1,2577,1812,0.666,4134,62,0.824,0.703,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
0,36,4,2,1606,798,0.59,2229,45,1.045,0.497,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
0,56,4,3,2238,1324,0.762,4108,72,0.846,0.592,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
0,54,4,2,9519,1936,0.929,2489,62,1,0.203,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0
0,37,4,1,3664,1449,0.712,4413,65,0.548,0.395,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0
0,42,3,2,7253,0,0.644,7595,83,0.804,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0
0,36,6,1,4331,1445,1.07,2053,33,1.75,0.334,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
0,43,5,2,13625,0,0.93,3902,62,0.632,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
0,49,4,2,1656,929,0.898,4408,79,0.681,0.561,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
0,60,5,3,3980,930,0.72,4449,82,0.608,0.234,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
0,42,5,3,15088,865,0.939,1107,21,1.625,0.057,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
0,52,3,3,2846,1606,0.697,5092,86,0.792,0.564,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
0,43,6,3,2624,1117,0.826,3929,67,0.595,0.426,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
0,49,1,1,34516,1316,0.569,3863,69,0.643,0.038,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0
0,54,4,2,3084,2517,0.651,1446,22,0.833,0.816,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
0,32,6,2,2778,2312,0.727,1680,33,1.062,0.832,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
0,48,5,4,2384,1596,0.831,3149,59,0.903,0.669,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
0,56,5,3,2253,1375,0.388,1324,38,0.31,0.61,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
0,42,2,3,4150,2517,0.619,4620,76,1.171,0.607,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
0,40,3,2,11502,2066,0.889,4786,85,1.125,0.18,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0
0,53,5,2,9106,975,0.588,3863,74,0.644,0.107,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
0,60,4,3,10698,1790,0.981,4095,67,0.914,0.167,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
0,31,1,1,21615,570,0.737,16464,103,0.717,0.026,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
0,30,4,2,1438.3,0,0.6,4322,68,0.619,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
0,50,2,3,24533,1813,0.745,8436,77,0.878,0.074,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
0,34,6,3,6131,1270,0.913,2825,93,0.824,0.207,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
0,43,1,3,2248,1853,0.666,7739,101,0.906,0.824,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
0,45,1,1,4977,1411,0.652,4182,85,0.848,0.284,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
0,50,3,1,34516,1260,0.588,1504,34,0.789,0.037,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0
0,45,4,1,1640,999,0.811,4597,77,0.878,0.609,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
0,46,5,1,27378,1893,0.432,3934,78,0.592,0.069,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0
0,45,2,1,4010,2517,0.71,14354,101,0.629,0.628,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
0,31,5,1,13427,1562,0.537,13117,108,0.714,0.116,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0
0,40,3,1,3056,2038,0.675,4734,73,0.659,0.667,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
0,42,3,1,7762,1319,0.793,5153,77,0.75,0.17,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
0,51,5,3,3747,2268,0.709,4609,87,0.74,0.605,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
0,47,3,2,23424,2517,0.762,3537,73,0.738,0.107,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0
0,30,3,2,4868,1090,0.679,2907,69,0.816,0.224,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
0,46,6,3,5735,2410,0.616,3908,75,0.63,0.42,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
0,42,3,3,1438.3,0,0.72,4154,78,0.814,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
0,50,6,3,11882,1472,0.413,3291,62,0.722,0.124,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
0,38,5,2,14831,1302,0.916,4467,73,0.698,0.088,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
0,54,1,1,3731,1903,0.915,4667,88,0.725,0.51,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0
0,51,3,5,16277,1170,0.95,3634,62,0.676,0.072,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
0,41,5,2,2122,1189,0.398,4379,45,1.143,0.56,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
0,55,4,1,3011,2138,0.565,4439,75,0.875,0.71,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
0,44,5,2,1924,1471,1.485,3521,58,1,0.765,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
0,52,3,3,6897,640,1.052,2781,57,0.839,0.093,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
0,43,4,3,9382,1455,0.482,3412,71,0.821,0.155,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
0,51,3,3,8365,1504,0.679,4778,88,0.956,0.18,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
0,37,5,3,7959,998,0.773,1855,29,0.318,0.125,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
0,39,4,2,4323,1267,1.102,3078,58,0.611,0.293,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
0,49,2,2,29690,2517,0.769,7640,86,0.564,0.085,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
0,45,1,2,4174,2507,0.832,7905,86,0.755,0.601,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
0,38,5,2,12228,2137,0.553,3831,68,0.511,0.175,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
0,38,6,2,5645,0,1.05,1527,32,0.455,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
0,34,4,1,4353,1655,0.806,2664,81,0.884,0.38,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
0,37,5,2,3433,964,0.526,4444,87,0.642,0.281,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
0,38,5,3,23391,1977,0.558,4106,85,0.809,0.085,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
0,52,6,2,2650,1049,0.874,4218,64,0.73,0.396,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0
0,35,2,1,16950,0,0.625,7821,97,0.672,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
0,35,4,1,2939,1865,0.932,2077,47,0.679,0.635,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0
0,42,3,2,1853,0,0.846,4544,72,0.565,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
0,36,5,2,5821,764,0.688,5291,96,0.684,0.131,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0
0,55,3,2,4998,1626,0.695,4329,61,0.694,0.325,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
0,49,2,3,8561,915,0.637,7341,79,0.491,0.107,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
0,41,3,3,2069,1393,0.875,4962,70,0.75,0.673,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
0,47,6,1,1943,1654,0.648,3392,70,0.591,0.851,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
0,60,3,1,10264,2073,0.62,1685,45,0.364,0.202,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
0,63,3,3,10257,1021,0.467,1508,30,0.429,0.1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0
0,43,6,1,4402,1640,0.719,1774,46,1,0.373,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0
0,34,3,1,24765,1999,1.013,1544,36,0.714,0.081,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0
0,49,5,1,1438.3,0,0.562,3691,77,0.51,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
0,53,1,3,2772,2414,0.805,5313,68,1.194,0.871,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
0,43,5,2,19044,0,0.721,1780,44,0.76,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
0,45,5,3,5371,1499,0.737,3282,66,0.65,0.279,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
0,51,3,2,6006,1576,0.504,3199,65,0.548,0.262,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
0,49,5,3,2574,1555,0.583,4134,62,0.55,0.604,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
0,44,4,3,26856,0,0.581,4222,75,0.471,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
0,55,5,3,9959,1890,1.043,2041,45,0.875,0.19,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
0,59,6,3,7251,1603,0.591,1300,36,0.8,0.221,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0
0,54,6,2,30011,1232,0.944,1676,41,0.783,0.041,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
0,53,3,1,7469,1294,0.869,15212,124,0.746,0.173,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
0,55,2,2,34516,2443,0.827,8765,105,0.721,0.071,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0
0,38,6,2,2699,564,0.683,4813,78,0.814,0.209,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
0,44,2,2,2758,461,0.58,4244,96,0.778,0.167,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
0,51,5,3,1571,0,0.89,4580,74,1.056,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
0,47,4,2,1738,0,1.124,2572,62,0.938,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
0,34,3,3,1438.3,0,0.892,3044,91,0.896,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
0,41,6,2,4953,991,0.342,4183,67,0.489,0.2,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
0,51,2,1,5625,1640,0.893,7890,75,0.875,0.292,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
0,39,5,3,8325,2048,0.92,14571,91,0.655,0.246,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
0,39,6,4,2001,1430,0.555,4509,69,0.683,0.715,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
0,56,4,1,3652,1351,0.836,1561,39,0.625,0.37,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
0,44,3,3,10534,0,0.985,3456,72,0.636,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
0,49,5,3,3261,814,0.85,4739,89,0.712,0.25,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
0,51,3,3,21543,0,0.53,3928,82,0.64,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0
0,48,4,5,14951,1413,0.784,3899,68,1.061,0.095,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
0,42,3,2,2555,1587,1.088,4193,79,0.881,0.621,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
0,57,4,1,2454,1610,1.036,4983,79,0.795,0.656,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
0,28,4,1,2543,1156,0.641,3864,64,0.684,0.455,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
0,35,3,3,2967,1843,0.681,1673,58,0.526,0.621,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
0,42,3,4,34516,2070,0.88,13781,102,0.545,0.06,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0
0,51,4,2,4830,1970,0.799,4850,80,0.633,0.408,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
0,42,6,1,4728,1386,0.756,4077,70,0.628,0.293,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
0,58,6,3,3785,1935,1.558,1824,49,1.45,0.511,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
0,64,5,3,6663,765,1.129,4583,78,0.857,0.115,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
0,42,3,3,2533,1126,0.788,3436,74,0.574,0.445,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0
0,62,6,1,12590,931,1.068,4182,78,0.696,0.074,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
0,42,5,5,4708,0,0.718,4597,89,0.679,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
0,42,4,2,2797,1943,0.899,4917,66,0.784,0.695,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
0,57,3,1,2159,1004,0.603,1353,30,0.111,0.465,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
0,37,4,3,1920,0,0.688,4715,81,0.841,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
0,50,2,2,34516,0,0.627,15059,118,0.735,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0
0,50,6,2,4204,499,0.635,4740,67,0.523,0.119,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
0,50,5,2,3510,1881,0.66,3808,81,0.884,0.536,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
0,30,3,1,3213,2517,1.275,2666,46,1,0.783,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
0,53,3,2,4941,1867,0.73,5104,87,0.851,0.378,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
0,36,5,3,4511,754,0.905,2597,71,0.919,0.167,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
0,53,1,3,1665,964,1.049,4881,75,0.923,0.579,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
0,42,5,1,4568,2025,0.849,4869,85,0.848,0.443,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
0,59,3,2,1438.3,0,0.896,4457,79,0.927,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0
0,48,6,3,12882,1402,0.783,4407,84,0.647,0.109,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
0,45,6,1,5923,1686,0.702,1236,35,0.591,0.285,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
0,44,4,2,8128,1846,0.857,1224,32,0.778,0.227,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
0,49,3,2,34516,0,0.507,1106,31,0.938,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0
0,44,6,2,1724,0,0.669,4768,80,0.86,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
0,41,2,3,8919,1723,0.848,13719,96,0.714,0.193,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
0,26,6,1,21084,2517,0.763,2309,71,0.543,0.119,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
0,56,5,2,3295,2002,0.599,1191,34,0.545,0.608,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
0,37,2,2,3079,1267,0.65,14540,104,0.552,0.411,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
0,47,2,1,33184,855,0.728,7190,93,0.525,0.026,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
0,46,4,1,2423,429,0.625,4717,80,0.739,0.177,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0
0,56,6,2,23362,1453,0.848,15399,116,0.841,0.062,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
0,49,6,3,2468,0,1.057,3371,62,0.676,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
0,42,6,2,4008,1636,0.637,1395,43,0.955,0.408,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
0,52,6,2,34516,1230,0.608,2100,38,0.407,0.036,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0
0,40,6,3,4712,0,0.84,4216,82,0.64,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
0,58,3,3,1996,1850,0.952,3421,55,0.719,0.927,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
0,49,5,3,1438.3,0,0.929,4205,88,0.66,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
0,54,5,3,3251,1919,0.56,1406,31,0.24,0.59,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
0,45,1,2,4348,1830,1.036,4293,66,0.692,0.421,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
0,40,3,1,1829,1140,0.325,1610,49,0.4,0.623,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
0,59,4,2,5042,1002,1.108,2897,62,0.632,0.199,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0
0,56,6,3,6735,2289,0.661,1249,28,0.75,0.34,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
0,31,4,3,4712,955,0.855,2568,62,0.59,0.203,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
0,50,4,3,5856,2007,0.727,4916,87,0.642,0.343,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0
0,38,5,1,4345,838,0.593,4770,62,0.722,0.193,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
0,43,5,4,8919,2231,0.562,3923,73,1.028,0.25,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
0,48,2,1,7469,2474,0.674,8213,86,0.623,0.331,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
0,54,1,3,3723,1728,0.595,8554,99,0.678,0.464,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
0,43,5,1,2304,1589,0.872,1273,36,0.895,0.69,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
0,35,5,3,34516,1872,1.068,2227,61,1.103,0.054,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
0,34,6,2,7567,1776,1.275,2361,45,0.875,0.235,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
0,42,5,1,3308,2517,0.543,5104,85,0.545,0.761,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
0,50,3,2,3462,1817,0.717,4635,65,0.711,0.525,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
0,47,4,2,4255,1681,0.65,3453,72,0.5,0.395,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
0,49,6,2,2182,1722,0.937,5377,86,0.654,0.789,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
0,51,3,3,2238,1300,1.071,4508,79,0.756,0.581,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
0,40,5,2,3140,2183,0.58,5109,78,0.733,0.695,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
0,41,5,3,7764,621,0.67,3955,72,0.756,0.08,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
0,53,6,2,8154,996,0.594,1379,26,1,0.122,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0
0,53,5,2,1438.3,0,0.743,2118,64,0.455,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
0,49,6,2,15704,0,0.924,4253,91,0.685,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
0,58,3,1,2347,2163,0.615,1631,40,0.29,0.922,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
0,44,3,2,2509,1464,1.25,3166,72,0.946,0.583,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0
0,43,5,3,3006,879,0.759,5125,87,0.74,0.292,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
0,52,4,1,3614,0,0.671,4561,82,0.907,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0
0,44,4,3,14370,945,0.557,4510,79,0.646,0.066,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
0,43,6,1,1669,0,0.698,3591,59,0.788,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0
0,39,4,2,1947,1160,1.227,4496,71,1.29,0.596,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
0,44,5,1,7567,2496,0.709,4076,60,0.579,0.33,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0
0,39,2,1,17978,1820,0.85,15657,114,0.81,0.101,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0
0,57,6,3,6248,1493,0.597,4664,60,0.579,0.239,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
0,65,3,2,13921,1201,0.556,4351,75,0.923,0.086,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
0,44,6,1,2288,1505,0.788,4396,68,0.659,0.658,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
0,46,4,2,9451,1280,0.681,3179,79,0.975,0.135,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
0,50,1,2,2167,988,0.619,7199,83,0.729,0.456,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
0,47,1,1,1983,989,0.726,5065,80,0.667,0.499,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
0,54,1,1,3173,1822,0.801,4883,71,0.614,0.574,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
0,40,4,2,7464,2517,0.9,4348,62,0.879,0.337,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0
0,49,1,2,26882,1673,0.691,7409,89,0.534,0.062,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
0,38,4,2,26437,681,1.021,2167,57,0.727,0.026,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
0,46,3,2,8285,1359,0.634,7205,84,0.826,0.164,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
0,61,4,3,24172,2517,0.424,1658,27,0.5,0.104,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0
0,58,6,2,20410,1196,0.726,3525,78,0.733,0.059,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
0,50,3,3,6030,1315,0.623,3420,81,0.841,0.218,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
0,50,5,2,4846,2490,0.788,3724,61,0.605,0.514,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
0,57,6,3,14270,0,0.398,1222,37,0.423,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0
0,39,6,2,1578,760,0.709,2017,43,0.955,0.482,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
0,42,5,3,3200,1733,0.909,5026,79,0.837,0.542,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
0,34,6,1,2432,851,0.873,4760,69,0.917,0.35,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
0,41,5,1,2490,627,0.345,1391,45,0.364,0.252,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
0,50,4,3,34516,1542,0.869,1770,65,0.585,0.045,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
0,53,3,2,2492,1668,0.651,1606,32,0.882,0.669,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
0,60,3,1,9033,845,0.663,1661,35,0.4,0.094,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
